id,can_smiles,T,cif_path
7240049,N#Cc1cccc(-c2nc3cccc4n3c2N=C2CCCCC2O4)c1,131.0,cifs/7240049.cif
7240055,O=C(O)CC(C(=O)O)c1ccccc1.c1ccncc1.c1ccncc1,62.31999999999999,cifs/7240055.cif
7240056,NC(=O)c1cnccn1.O=C(O)CC(C(=O)O)c1ccccc1,125.42000000000002,cifs/7240056.cif
7240059,O=C([O-])CC(C(=O)O)c1ccccc1.[NH3+]c1ccccc1,135.43,cifs/7240059.cif
7240060,Cc1c[nH+]cc(C)c1.Cc1c[nH+]cc(C)c1.O=C(O)C[C@H](C(=O)O)c1ccccc1.O=C(O)C[C@H](C(=O)O)c1ccccc1.O=C([O-])C[C@H](C(=O)[O-])c1ccccc1,97.26999999999998,cifs/7240060.cif
7240063,Cc1ccncc1C.Cc1ccncc1C.O=C(O)CC(C(=O)O)c1ccccc1,85.13999999999999,cifs/7240063.cif
7240137,Nc1ncccn1.O=C(O)Cc1cccc2ccccc12,96.95,cifs/7240137.cif
7240138,Nc1cc(N)[nH+]c(N)n1.O=C([O-])Cc1cccc2ccccc12,212.05,cifs/7240138.cif
7240139,Cc1cc(C)nc(N)n1.O=C(O)Cc1cccc2ccccc12.O=C(O)Cc1cccc2ccccc12,102.05,cifs/7240139.cif
7240140,Nc1ncccn1.O=C(O)Cc1cccc2ccccc12,96.95,cifs/7240140.cif
7240141,Nc1cc(N)[nH+]c(N)n1.O=C([O-])Cc1cccc2ccccc12,212.05,cifs/7240141.cif
7240142,Cc1cc(C)nc(N)n1.O=C(O)Cc1cccc2ccccc12.O=C(O)Cc1cccc2ccccc12,102.05,cifs/7240142.cif
7240290,NNC(=O)c1ccncc1,172.0,cifs/7240290.cif
7240309,CCOC(=O)c1cnn(-c2ccccc2)c1,98.0,cifs/7240309.cif
7240339,Cc1n[nH]c(C)c1CSc1ccc(O)cc1,186.0,cifs/7240339.cif
7240411,c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,126.0,cifs/7240411.cif
7240424,CCOc1cccc(C=O)c1OCc1ccccc1,79.0,cifs/7240424.cif
7240425,O=Cc1cc(Br)ccc1OCc1ccccc1,70.0,cifs/7240425.cif
7240426,O=Cc1cc(Cl)ccc1OCc1ccccc1,69.0,cifs/7240426.cif
7240427,O=Cc1ccc(OCc2ccccc2)cc1,72.0,cifs/7240427.cif
7240428,C#CCOc1c(C=O)cccc1OC,53.0,cifs/7240428.cif
7240429,O=Cc1cc(Br)cc(Br)c1OCc1ccccc1,67.0,cifs/7240429.cif
7240462,COC(=O)c1c(N)cccc1N,80.0,cifs/7240462.cif
7240463,COC(=O)c1c(N)cccc1NS(=O)(=O)c1ccc(C)cc1,152.0,cifs/7240463.cif
7240541,C=C1[C@@H](n2cc(Cl)c3c(N)ncnc32)[C@H](O)[C@H](O)[C@@]1(C)CO,226.0,cifs/7240541.cif
7240737,Cc1ccc(O)c(C(=O)c2ccc3ccc(C=O)cc3c2)c1,172.0,cifs/7240737.cif
7240780,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,89.69999999999999,cifs/7240780.cif
7240817,Oc1ccc(Cl)cc1/C=N/c1ccc(Cl)cc1,149.0,cifs/7240817.cif
7240916,CC(=O)N(Cc1ccccc1)/C(=C/C(=O)c1ccccc1)c1ccccc1,121.8,cifs/7240916.cif
7240918,CC(=O)N1Cc2ccccc2C(C(=O)c2ccccc2)=C1c1ccccc1,167.8,cifs/7240918.cif
7240977,Nc1ccc(C(=O)O)cc1O,213.0,cifs/7240977.cif
7240983,Nc1ccc(C(=O)O)c(F)c1,210.0,cifs/7240983.cif
7240985,Nc1c(F)c(F)c(C(=O)O)c(F)c1F,183.0,cifs/7240985.cif
7240987,Cc1cc(C(=O)O)ccc1N,170.0,cifs/7240987.cif
7241182,CN1CC(=O)NC1=O,158.0,cifs/7241182.cif
7241262,CN(C)c1ccc2c3c(ccc(C=C(C#N)C#N)c13)CC2,97.5,cifs/7241262.cif
7241263,CN(C)c1cccc2c([NH+](C)C)ccc(C=C(C#N)C#N)c12.O.[Cl-],168.5,cifs/7241263.cif
7241264,CN(C)c1cccc2c([NH+](C)C)ccc(C=C(C#N)C#N)c12.O.[Cl-],168.5,cifs/7241264.cif
7241265,CN(C)c1ccc(-c2ccccc2)c2c(-c3ccccc3)ccc(C=C(C#N)C#N)c12.Cc1ccccc1,139.0,cifs/7241265.cif
7241266,CN(C)c1cccc2c([NH+](C)C)ccc(C=C(C#N)C#N)c12.O.[Cl-],168.5,cifs/7241266.cif
7241267,COC(=O)[C-](C#N)C1c2ccc([NH+](C)C)c3cccc(c23)[N+]1(C)C.O.[Cl-],125.5,cifs/7241267.cif
7241268,COC(=O)[C-](C#N)C1c2ccc([NH+](C)C)c3cccc(c23)[N+]1(C)C.O.[Cl-],125.5,cifs/7241268.cif
7241269,CN(C)c1ccc(C=C(C#N)C#N)c2c(N(C)C)cccc12,106.5,cifs/7241269.cif
7241285,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1.O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1.c1ccc(-c2ccccn2)nc1,48.0,cifs/7241285.cif
7241344,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,135.0,cifs/7241344.cif
7241417,C[Se]/C=C1/C(=O)N(c2c(Cl)cccc2Cl)c2ccccc21,173.0,cifs/7241417.cif
7241487,CN(C)C(=S)Oc1ccc2ccccc2c1,90.0,cifs/7241487.cif
7241489,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,111.0,cifs/7241489.cif
7241510,O.O.O=C(O)/C=C/c1ccc(O)c(O)c1.O=c1[nH]cc(F)c(=O)[nH]1,219.0,cifs/7241510.cif
7241531,O=C(NCCO[N+](=O)[O-])c1ccc[nH+]c1.O=C([O-])/C=C/C(=O)O,109.55,cifs/7241531.cif
7241586,O=C(O)/C=C/c1ccc(O)c(O)c1,225.0,cifs/7241586.cif
7241620,Cc1ccncc1C.O.[NH3+]CC(CC(=O)[O-])c1ccc(Cl)cc1.[NH3+]CC(CC(=O)[O-])c1ccc(Cl)cc1,122.87,cifs/7241620.cif
7241622,Cc1ccncc1.O.[NH3+]CC(CC(=O)[O-])c1ccc(Cl)cc1.[NH3+]CC(CC(=O)[O-])c1ccc(Cl)cc1,114.67000000000002,cifs/7241622.cif
7241667,C#Cc1cc(C#C)cc(C#C)c1,106.0,cifs/7241667.cif
7241735,O=C(O)[C@H](O)[C@@H](O)C(=O)O,169.0,cifs/7241735.cif
7241737,Nc1ccc(/N=N/c2ccccc2)cc1.c1cc(-c2ccncc2)ccn1,125.64999999999998,cifs/7241737.cif
7241894,O.O=C([O-])c1cccc(C(=O)[O-])c1.[NH3+]CCCCC[NH3+],238.55,cifs/7241894.cif
7241895,O=C([O-])c1cccc(C(=O)[O-])c1.[NH3+]CCCCC[NH3+],236.05,cifs/7241895.cif
7241907,ClC1CCNCC1.O,-3.0,cifs/7241907.cif
7241908,ClC1CCNCC1.O,-3.0,cifs/7241908.cif
7241909,CC1CCNCC1.O,-20.0,cifs/7241909.cif
7241910,ClC1CCNCC1.O.O.O,-10.0,cifs/7241910.cif
7241911,ClC1CCNCC1.O.O.O,-10.0,cifs/7241911.cif
7241912,CC1CCNCC1.O,-20.0,cifs/7241912.cif
7241913,CC1CCNCC1.O.O.O,-10.0,cifs/7241913.cif
7241914,CC1CCNCC1.O.O.O,-10.0,cifs/7241914.cif
7242089,COc1cc(C=O)ccc1O,82.0,cifs/7242089.cif
7242090,COc1cc(C=O)ccc1O,82.0,cifs/7242090.cif
7242162,CCCCCCCCCCCOc1ccc(-c2cc(C3=C(c4cc(-c5ccc(OCCCCCCCCCCC)cc5)sc4C)C(F)(F)C(F)(F)C3(F)F)c(C)s2)cc1,80.0,cifs/7242162.cif
7242164,Cc1c(Cl)ccc2c(Cl)cc(-c3c([O-])c(C(C)(C)C)cc(C(C)(C)C)c([N+](=O)[O-])c3=O)[nH+]c12,236.0,cifs/7242164.cif
7242297,Nc1cc(Cl)ccc1C(=O)O,232.0,cifs/7242297.cif
7242306,Oc1ccc(-c2ccc(O)c(-c3cc(-c4ccc(O)cc4)ccc3O)c2)cc1,250.0,cifs/7242306.cif
7242307,Oc1ccc(-c2ccc(O)c(-c3cc(-c4ccc(O)cc4)ccc3O)c2)cc1,250.0,cifs/7242307.cif
7242308,Oc1ccc(-c2ccc(O)c(-c3cc(-c4ccc(O)cc4)ccc3O)c2)cc1,250.0,cifs/7242308.cif
7242309,Oc1ccc(-c2ccc(O)c(-c3cc(-c4ccc(O)cc4)ccc3O)c2)cc1,250.0,cifs/7242309.cif
7242491,C[NH+](C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)[O-],151.0,cifs/7242491.cif
7242492,C[NH+](C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)[O-],151.0,cifs/7242492.cif
7242493,C[NH+](C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)[O-],151.0,cifs/7242493.cif
7242509,C[C@H](O)C(=O)O,53.0,cifs/7242509.cif
7242510,C[C@H](O)C(=O)O,53.0,cifs/7242510.cif
7242511,C[C@H](O)C(=O)O,53.0,cifs/7242511.cif
7242564,COc1ccc(O)cc1C(C)(C)C,48.0,cifs/7242564.cif
7242594,Cc1cc(=O)oc2cc(N)ccc12,227.0,cifs/7242594.cif
7242595,Cc1cc(=O)oc2cc(N)ccc12,227.0,cifs/7242595.cif
7242638,O=C1C(Cl)=C(Sc2ccc(Cl)cc2)[C@H](O)N1Cc1ccccc1,148.2,cifs/7242638.cif
7242687,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,207.25,cifs/7242687.cif
7242759,O=C1c2ccccc2C(=O)c2ccccc21,285.0,cifs/7242759.cif
7242760,O=C1c2ccccc2C(=O)c2ccccc21,285.0,cifs/7242760.cif
7242761,O=C1c2ccccc2C(=O)c2ccccc21,285.0,cifs/7242761.cif
7242762,O=C1c2ccccc2C(=O)c2ccccc21,285.0,cifs/7242762.cif
7242763,O=C1c2ccccc2C(=O)c2ccccc21,285.0,cifs/7242763.cif
7242764,O=C1c2ccccc2C(=O)c2ccccc21,285.0,cifs/7242764.cif
7242765,O=C1c2ccccc2C(=O)c2ccccc21,285.0,cifs/7242765.cif
7242766,O=C1c2ccccc2C(=O)c2ccccc21,285.0,cifs/7242766.cif
7242767,O=C1c2ccccc2C(=O)c2ccccc21,285.0,cifs/7242767.cif
7242768,O=C1c2ccccc2C(=O)c2ccccc21,285.0,cifs/7242768.cif
7242890,Nc1ccc2cc3ccc(N)cc3nc2c1,285.0,cifs/7242890.cif
7242895,COc1ccc2ccc(=O)oc2c1,119.0,cifs/7242895.cif
7242896,COc1ccc2ccc(=O)oc2c1,119.0,cifs/7242896.cif
7242897,COc1ccc2ccc(=O)oc2c1,119.0,cifs/7242897.cif
7242927,CN(C)c1ccc(-c2ccccc2)c2c(-c3ccccc3)ccc(C=C(C#N)C#N)c12.Cc1ccccc1,139.0,cifs/7242927.cif
7242928,CN1CC2(Cc3ccc4c5c(ccc1c35)CC4)C(=O)CCC2=O,181.5,cifs/7242928.cif
7242929,CC1(C)c2cccc(I)c2-c2c(I)cccc21,51.5,cifs/7242929.cif
7242931,COC(=O)/C(C#N)=C/c1ccc2c3c(ccc(N(C)C)c13)CC2,83.5,cifs/7242931.cif
7242932,CN1CC2(Cc3cccc4c3-c3c1cccc3C4(C)C)C(=O)OC(C)(C)OC2=O,205.5,cifs/7242932.cif
7242934,CN(C)c1ccc2c3c(ccc(C=O)c13)CC2,97.5,cifs/7242934.cif
7242935,CN1C[C@H]([N+](=O)[O-])Cc2cccc3c2-c2c1cccc2C3(C)C,116.5,cifs/7242935.cif
7242936,CN(C)c1cccc2c1-c1c(C=O)cccc1C2(C)C,81.5,cifs/7242936.cif
7242937,CN(C)c1cccc2c1-c1c(C=C(C#N)C#N)cccc1C2(C)C,123.5,cifs/7242937.cif
7242938,CO/C([O-])=C(\C#N)C1c2ccc(-c3ccccc3)c3c(-c4ccccc4)ccc(c23)[N+]1(C)C,166.5,cifs/7242938.cif
7242939,CN(C)c1ccc(-c2ccccc2)c2c(-c3ccccc3)cccc12,-36.5,cifs/7242939.cif
7242940,CN(C)c1ccc(-c2ccccc2)c2c(-c3ccccc3)ccc(/C=N/CC/N=C/c3ccc(-c4ccccc4)c4c(-c5ccccc5)ccc(N(C)C)c34)c12,219.5,cifs/7242940.cif
7242942,CN(C)c1ccc(-c2ccccc2)c2c(-c3ccccc3)ccc(C=O)c12,178.0,cifs/7242942.cif
7242943,C[N+]1(C)c2ccc(-c3ccccc3)c3c(-c4ccccc4)ccc(c23)C1O.O=C([O-])CC(=O)O,169.5,cifs/7242943.cif
7242981,N#Cc1cc(F)c(N)c(F)c1N,135.0,cifs/7242981.cif
7242992,CC(C)=O.Oc1c(I)cc(I)cc1/C=N/c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,145.5,cifs/7242992.cif
7243033,COc1ccc2c(c1)CCc1cc3c(nc1-2)CC(C)(C)CC3=O,168.0,cifs/7243033.cif
7243196,CC(=O)c1ccc(Cl)c(Cl)c1Cl,62.0,cifs/7243196.cif
7243229,CC(C)(C)/N=C1\N2c3ccccc3NC1(C)CC2(C)C,126.0,cifs/7243229.cif
7243230,Cc1cc2c(cc1C)N1/C(=N\C(C)(C)C)C(C)(CC1(C)C)N2,122.0,cifs/7243230.cif
7243231,CC(C)(C)CC(C)(C)NC1=Nc2cc(Cl)c(Cl)cc2NC1(C)C,145.0,cifs/7243231.cif
7243232,CC(C)(C)NC1=Nc2cc(Cl)c(Cl)cc2NC1(C)C,158.0,cifs/7243232.cif
7243242,C[C@H]([NH3+])C1CCCCC1.O=C([O-])[C@@H](O)c1ccccc1Cl,137.0,cifs/7243242.cif
7243244,C[C@H]([NH3+])C1CCCCC1.O=C([O-])[C@H](O)c1ccc(Cl)cc1,153.0,cifs/7243244.cif
7243245,C[C@@H]([NH3+])C1CCCCC1.O=C([O-])[C@H](O)c1ccc(Cl)cc1,156.0,cifs/7243245.cif
7243246,C[C@H]([NH3+])C1CCCCC1.C[C@H]([NH3+])C1CCCCC1.O=C([O-])C(O)c1ccc(Cl)cc1.O=C([O-])C(O)c1ccc(Cl)cc1,138.0,cifs/7243246.cif
7243534,Ic1cccc(-c2nc3ccccc3nc2-c2cccc(I)c2)c1,186.0,cifs/7243534.cif
7243535,Clc1cccc(-c2nc3ccccc3nc2-c2cccc(Cl)c2)c1,185.0,cifs/7243535.cif
7243536,Fc1cccc(-c2nc3ccccc3nc2-c2cccc(F)c2)c1,135.0,cifs/7243536.cif
7243568,Cc1ccc(C)cc1.OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC2c3ccccc3C1c1ccccc12,124.14999999999998,cifs/7243568.cif
7243569,CCc1ccccc1.OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC2c3ccccc3C1c1ccccc12,124.14999999999998,cifs/7243569.cif
7243614,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,235.5,cifs/7243614.cif
7243648,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,143.3,cifs/7243648.cif
7243812,S=C=N[Ni]123(N=C=S)<-N4CCN->1CCN->2CCN->3CC4,212.15,cifs/7243812.cif
7243813,N#CN=C=N[Ni]123(N=C=NC#N)<-N4CCN->1CCN->2CCN->3CC4,209.15,cifs/7243813.cif
7243814,N#CS[Cu]123<-N4CCN->1CCN->2CCN->3CC4.N#C[S-].N#C[S-].S=C=N[Cu]123<-N4CCN->1CCN->2CCN->3CC4,230.15,cifs/7243814.cif
7243816,[N-]=[N+]=N[Cu]123<-N4CCN->1CCN->2CCN->3CC4.[N-]=[N+]=[N-],235.15,cifs/7243816.cif
7243942,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,210.0,cifs/7243942.cif
7243943,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3)c2)cc1,173.0,cifs/7243943.cif
7243944,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,253.0,cifs/7243944.cif
7243949,CC(=O)Nc1ccc(O)cc1,170.0,cifs/7243949.cif
7243961,Brc1cccc2nsnc12,78.0,cifs/7243961.cif
7243962,c1cc(-c2scc3c2OCCO3)c2nsnc2c1,78.0,cifs/7243962.cif
7244174,CC(=O)c1cc(C#N)c(Nc2ccccc2[N+](=O)[O-])s1,181.2,cifs/7244174.cif
7244176,N#Cc1c(F)cc(Cl)c(F)c1N,106.0,cifs/7244176.cif
7244178,N#Cc1c(F)cc(N)c(F)c1F,94.0,cifs/7244178.cif
7244180,N#Cc1cc(F)c(N)c(F)c1F,96.0,cifs/7244180.cif
7244327,CC[C@]1(CC(=O)OC)OC[C@@H](c2ccccc2)N1C(=O)CBr,99.0,cifs/7244327.cif
7244328,CC[C@@]12CC(=O)C(=S(C)C)C(=O)N1[C@H](c1ccccc1)CO2,150.0,cifs/7244328.cif
7244332,C[C@H]1C[C@@H](O)C[C@H](C(=O)O)[NH2+]1.O.[Cl-],96.0,cifs/7244332.cif
7244420,FC(F)(F)C(F)(F)C(F)(F)c1ccc(C(F)(F)C(F)(F)C(F)(F)F)c2nc3c4ccccc4c4ccccc4c3nc12,248.15,cifs/7244420.cif
7244581,O=C(COC(=O)c1ccccc1)c1ccccc1,119.0,cifs/7244581.cif
7244600,Cl[Bi](Cl)(c1ccccc1)(c1ccccc1)c1ccccc1,-119.5,cifs/7244600.cif
7244602,O=P(O)(c1ccccc1)c1ccccc1,195.0,cifs/7244602.cif
7244663,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H]1O->[Cu]3(Cl)(Cl)<-N(CCN->3(C)C)[C@H]21,124.0,cifs/7244663.cif
7244746,OB1OC(N2CCSCC2)c2cc(F)ccc21,77.0,cifs/7244746.cif
7244747,OB1OC(N2CCOCC2)c2cc(F)ccc21,85.0,cifs/7244747.cif
7244791,OC1C2CC3CC(C2)CC1C3,301.0,cifs/7244791.cif
7244792,CC1(O)C2CC3CC(C2)CC1C3,216.0,cifs/7244792.cif
7244794,CC1(O)C2CC3CC(C2)CC1C3,216.0,cifs/7244794.cif
7244795,CC1(O)C2CC3CC(C2)CC1C3,216.0,cifs/7244795.cif
7244796,OC1C2CC3CC(C2)CC1C3,301.0,cifs/7244796.cif
7244957,Cc1ncc[nH]1,143.0,cifs/7244957.cif
7244972,Cn1c(=O)c2[nH]cnc2n(C)c1=O,270.0,cifs/7244972.cif
7244973,O=C(O)CC(=O)O,136.0,cifs/7244973.cif
7245007,Cc1ccncc1.Cc1ccncc1.Cc1ccncc1.Cc1ccncc1.O=C(O)[C@@H]1C2c3ccccc3C(c3ccccc32)[C@H]1C(=O)O.O=C(O)[C@H]1C2c3ccccc3C(c3ccccc32)[C@@H]1C(=O)O,240.15,cifs/7245007.cif
7245008,Cc1cccc[nH+]1.Cc1cccc[nH+]1.O=C([O-])[C@@H]1C2c3ccccc3C(c3ccccc32)[C@H]1C(=O)O.O=C([O-])[C@H]1C2c3ccccc3C(c3ccccc32)[C@@H]1C(=O)O,240.15,cifs/7245008.cif
7245009,Cc1ccc[nH+]c1.Cc1ccc[nH+]c1.O=C([O-])[C@@H]1C2c3ccccc3C(c3ccccc32)[C@H]1C(=O)O.O=C([O-])[C@H]1C2c3ccccc3C(c3ccccc32)[C@@H]1C(=O)O,240.15,cifs/7245009.cif
7245010,O=C(O)[C@@H]1C2c3ccccc3C(c3ccccc32)[C@H]1C(=O)O.O=C(O)[C@H]1C2c3ccccc3C(c3ccccc32)[C@@H]1C(=O)O.c1ccncc1.c1ccncc1.c1ccncc1.c1ccncc1,240.15,cifs/7245010.cif
7245065,C=CCc1cc(-c2coc3cc(OCOC)ccc3c2=O)ccc1OC,207.0,cifs/7245065.cif
7245066,C=CCc1cc(-c2coc3cc(O)ccc3c2=O)ccc1OC,104.0,cifs/7245066.cif
7245127,COc1nc2c(c(OC)n1)C(c1ccc(Cl)cc1)C1=C(CC(C)(C)CC1=O)N2,-64.0,cifs/7245127.cif
7245128,COc1cccc(C2C3=C(CC(C)(C)CC3=O)Nc3nc(OC)nc(OC)c32)c1,225.0,cifs/7245128.cif
7245129,COc1nc2c(c(OC)n1)C(c1cccc(Cl)c1)C1=C(CC(C)(C)CC1=O)N2,241.0,cifs/7245129.cif
7245130,COc1nc2c(c(OC)n1)C(c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,245.0,cifs/7245130.cif
7245290,C[NH+](C)c1ccc(N(C(=O)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)cc1.O.[Cl-],167.0,cifs/7245290.cif
7245291,C[NH+](C)c1ccc(N(C(=O)c2c(F)c(F)c(F)c(F)c2F)c2ccccc2)cc1.[Cl-],163.0,cifs/7245291.cif
7245334,CC1(C)COC(c2ccc3c(c2F)[Si](C)(C)OB3O)=N1,132.0,cifs/7245334.cif
7245335,C[N+]1=C(c2ccc3c(c2F)[Si](C)(C)OB3O)OCC1(C)C.O=S(=O)([O-])C(F)(F)F,100.0,cifs/7245335.cif
7245337,CN(C(C)(C)COC(=O)c1ccc2c(c1F)[Si](C)(C)OB2O)S(=O)(=O)c1ccccc1,130.0,cifs/7245337.cif
7245340,CC1(C)COC(c2ccc(F)c3c2B(O)O[Si]3(C)C)=[NH+]1.O=S(=O)([O-])C(F)(F)F,206.0,cifs/7245340.cif
7245341,CC(C)(CO)[NH2+]Cc1ccc(F)c2c1B(O)O[Si]2(C)C.[Cl-],221.0,cifs/7245341.cif
7245421,Nc1nc(N)c2nc[nH]c2n1,302.0,cifs/7245421.cif
7245423,Nc1nc(N)c2nc[nH]c2n1,302.0,cifs/7245423.cif
7245424,Nc1nc(N)c2[nH]cnc2n1,301.0,cifs/7245424.cif
7245527,Cc1oc(-c2ccccc2)c(C#N)c1-c1ccccc1,84.0,cifs/7245527.cif
7245600,CO,-98.0,cifs/7245600.cif
7245629,O=C1N[C@H]2[C@H](CS[C@H]2CCCCC(=O)ON2C(=O)CCC2=O)N1,212.0,cifs/7245629.cif
7245651,O.O=C(O)c1ccc[nH+]c1.O=c1c([O-])c(O)c1=O,274.0,cifs/7245651.cif
7245652,O=C(O)c1cc[nH+]cc1.O=c1c([O-])c(O)c1=O,279.0,cifs/7245652.cif
7245653,O=C([O-])c1cccc[nH+]1.O=c1c(O)c(O)c1=O,263.0,cifs/7245653.cif
7245719,COc1nc2c(c(OC)n1)C(c1ccc(Br)cc1)C1=C(CC(C)(C)CC1=O)N2,215.0,cifs/7245719.cif
7245774,Oc1ccccc1/C=N/N=C(\c1ccccc1)c1ccccc1O,192.15,cifs/7245774.cif
7245776,COc1ccc(O)c(/C=N/N=C(\c2ccccc2)c2ccccc2O)c1,154.45,cifs/7245776.cif
7245777,COc1ccc(O)c(/C=N/N=C(/c2ccccc2)c2ccccc2O)c1,157.64999999999998,cifs/7245777.cif
7245841,O=P(O)(c1ccccc1)c1ccccc1,195.0,cifs/7245841.cif
7246064,O=[N+]([O-])c1ccc2nsnc2c1,125.0,cifs/7246064.cif
7246070,Oc1ccccc1/N=C/c1ccc(N2CCOCC2)cc1,148.0,cifs/7246070.cif
7246101,Brc1cccc(-c2ccc(-c3cccc(Br)c3)o2)c1,125.0,cifs/7246101.cif
7246163,NC(=O)COc1ccccc1,102.0,cifs/7246163.cif
7246329,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,198.0,cifs/7246329.cif
7246381,CO[C@H]([C@@H](OC)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,91.55,cifs/7246381.cif
7246382,CO[C@H]([C@@H](OC)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,80.35000000000002,cifs/7246382.cif
7246383,CO[C@H]([C@@H](OC)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,87.64999999999998,cifs/7246383.cif
7246398,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,228.7,cifs/7246398.cif
7246587,NC(=O)NO,144.0,cifs/7246587.cif
7246588,NC(=O)NO,144.0,cifs/7246588.cif
7246649,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,103.0,cifs/7246649.cif
7246683,C1COCCOCCOCCOCCOCCO1.Nc1c(F)c(N)c([N+](=O)[O-])c(F)c1F.Nc1c(F)c(N)c([N+](=O)[O-])c(F)c1F,151.7,cifs/7246683.cif
7246684,C1COCCOCCOCCOCCOCCO1.Nc1cc(N)c([N+](=O)[O-])cc1F,140.8,cifs/7246684.cif
7246685,C1COCCOCCOCCOCCOCCO1.Nc1c(F)cc([N+](=O)[O-])c(N)c1F.Nc1c(F)cc([N+](=O)[O-])c(N)c1F,126.2,cifs/7246685.cif
7246687,Nc1c(F)c(N)c([N+](=O)[O-])c(F)c1F,145.2,cifs/7246687.cif
7246688,Nc1cc(N)c([N+](=O)[O-])cc1F,221.4,cifs/7246688.cif
7246690,Nc1c(F)cc([N+](=O)[O-])c(N)c1F,182.8,cifs/7246690.cif
7246691,C1COCCOCCOCCOCCOCCO1.Nc1ccc([N+](=O)[O-])c(N)c1,127.60000000000002,cifs/7246691.cif
7246724,Clc1cc[nH+]cc1.Clc1cc[nH+]cc1.II.I[Te](I)(I)(I)([I-])[I-],167.0,cifs/7246724.cif
7246773,CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,177.0,cifs/7246773.cif
7246775,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,169.0,cifs/7246775.cif
7246776,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,169.0,cifs/7246776.cif
7246832,Cc1s/c(=N\c2ccccc2)c2cccc(Cl)c2c1-c1ccccc1,-165.8,cifs/7246832.cif
7246835,Cc1s/c(=N\c2ccccc2)c2cc(C(C)(C)C)ccc2c1-c1ccccc1,-144.2,cifs/7246835.cif
7246847,Clc1cc2c3c(c4c([nH+]c3c1)CCCC4)NCCN2.O.O.[Cl-],120.0,cifs/7246847.cif
7246933,COC(=O)c1cc(N)cc(C(=O)OC)c1,180.0,cifs/7246933.cif
7246934,COC(=O)c1cc(N)cc(C(=O)OC)c1,180.0,cifs/7246934.cif
7246960,S=C=Nc1ccccc1,-21.0,cifs/7246960.cif
7246964,O=Cc1cc(Br)cs1,46.0,cifs/7246964.cif
7246995,COc1cc(C=O)cc(-c2nc3ccccc3s2)c1O,190.0,cifs/7246995.cif
7247278,O=Cc1ccccc1B(O)O,118.0,cifs/7247278.cif
7247279,O=Cc1cccc(B(O)O)c1,111.0,cifs/7247279.cif
7247314,Cc1c(COc2ccc(Cl)cc2)c(C)c(COc2ccc(Cl)cc2)c(C)c1COc1ccc(Cl)cc1,270.0,cifs/7247314.cif
7247467,O=C(O)CCC(=O)c1ccccc1,117.0,cifs/7247467.cif
7247468,O=C(O)CCC(=O)c1ccccc1,117.0,cifs/7247468.cif
7247469,O=C(O)CCC(=O)c1ccccc1,117.0,cifs/7247469.cif
7247470,O=C(O)CCC(=O)c1ccccc1,117.0,cifs/7247470.cif
7247471,O=C(O)CCC(=O)c1ccccc1,117.0,cifs/7247471.cif
7247472,O=C(O)CCC(=O)c1ccccc1,117.0,cifs/7247472.cif
7247473,O=C(O)CCC(=O)c1ccccc1,117.0,cifs/7247473.cif
